0.0025187
0.003292
0.0034727
0.0055058
0.0050898
0.0051881
0.006637
0.0057353
0.0066849
0.0072536
0.01016
0.0069911
0.0095759
0.010198
0.010797
0.010471
0.011044
0.01054
0.017719
0.0093407
0.009119
0.008349
0.0055852
0.0051171
0.0057947
0.0071724
0.0053326
0.0058809
0.010721
0.010772
0.010413
0.013624
0.01319
0.011911
0.012643
0.013034
0.012827
0.0029873
0.020549
